ref_ids
HG00982
HG03595
NA20904
HG02146
HG02073
HG01977
HG02611
HG00125
HG02087
HG00324
HG02138
HG03717
HG01029
HG00367
NA19200
HG03007
HG01070
NA11931
NA19782
NA19473
HG02737
HG02807
HG00692
NA21088
HG02383
NA18533
HG02497
NA20876
HG00178
HG01362
NA18648
NA12842
HG02003
HG03631
NA20511
NA19434
NA20882
NA21124
HG00734
NA18997
HG03652
HG02049
NA19204
NA19225
NA19102
NA19152
NA20775
HG03114
NA18874
NA19372
NA19379
HG01625
HG01593
HG00596
NA19312
HG03600
HG00242
NA18641
HG03823
HG00099
HG02477
NA18628
NA18972
NA20507
HG01550
NA19057
NA19467
NA18530
HG03967
HG00619
NA20867
HG04019
HG00233
HG00446
NA19923
HG03081
HG03063
NA19795
HG02026
NA19131
HG01970
HG01504
NA18618
NA20875
NA19670
HG02009
NA20804
NA07051
NA12282
HG04164
HG03916
HG01571
NA18564
HG03837
NA19472
NA19982
NA18640
HG03922
HG01094
HG03499
HG03937
HG02391
HG03872
NA20127
HG03660
HG04060
HG01131
NA12414
NA20317
HG01395
HG01344
HG00318
HG02981
HG00183
HG00237
HG02153
HG00304
NA19383
HG00120
HG01498
NA06994
NA18985
HG00525
HG03491
HG04194
HG03442
HG00319
HG01075
NA18856
HG03905
HG02561
HG02798
HG00351
HG03693
NA20527
NA12830
HG00360
NA12828
NA21109
NA19922
HG03517
HG03086
HG01095
NA18508
HG00171
HG00629
HG01847
NA20896
NA20858
HG03021
NA19449
HG02778
NA19431
HG02756
NA18548
NA18975
HG04177
HG01111
HG01566
HG04162
HG03691
HG00463
HG02623
NA19391
NA11832
HG03846
HG03565
HG01767
NA20895
NA19475
HG00422
NA19758
HG00614
NA12717
HG00656
HG01775
NA20822
NA20845
HG00139
NA20359
HG03774
HG01806
HG04189
HG01551
NA19096
NA19209
HG01177
HG03898
HG01954
HG03733
HG02450
HG01537
HG01783
NA19138
HG01092
NA18573
HG00628
HG03969
HG02150
HG00421
NA19080
NA20287
HG00115
HG00337
HG03808
HG02265
NA18602
NA20508
NA19001
HG02577
HG03792
NA20877
HG04180
HG03646
HG02090
NA11830
NA07037
HG00315
HG01254
NA07347
NA20850
NA20517
HG01583
HG02666
NA19704
NA12890
HG03291
HG02380
HG00234
HG02156
NA19649
NA20521
HG00479
HG00623
HG00638
NA19088
HG03821
HG02284
HG03027
NA18871
NA20588
HG01853
HG01280
HG01372
HG02239
HG01197
HG01914
NA18956
HG00403
HG00654
HG00111
HG03100
HG01798
NA19734
HG03077
NA18748
NA20536
NA11932
HG01513
HG03607
NA20589
HG03082
NA20506
HG04171
HG02685
HG00641
HG00356
HG03754
NA20900
HG01098
HG02570
NA20320
HG01413
NA19750
HG00864
HG02489
NA20531
HG02223
HG02813
HG00335
HG03085
HG03446
HG00160
HG01705
HG03636
HG02769
HG01136
NA10847
HG03680
HG03738
HG01879
HG03136
NA20535
HG04176
HG04022
HG01710
HG03686
HG01855
HG02882
HG02502
NA18536
HG01967
HG01844
NA19740
NA20874
HG00158
HG01864
NA20868
HG00590
HG01973
HG02973
NA21125
HG00100
HG00257
NA11840
NA21095
HG03890
HG03394
NA19648
HG03740
HG02676
NA19235
NA19756
HG01989
NA19764
HG02817
HG03069
HG01746
NA20348
HG02780
NA18615
HG01630
HG01694
HG02982
HG01672
HG02604
HG02682
HG00101
NA20847
NA11933
HG03973
NA19451
HG04140
HG02291
HG01133
NA18959
NA18946
HG01284
HG01885
HG01939
HG00475
NA18558
NA12873
HG00278
HG00436
NA12843
NA12144
NA20581
NA20357
NA18876
HG00674
NA19440
NA20355
NA20891
HG00122
HG03460
NA18988
HG00236
HG00179
HG03372
NA18858
NA19214
HG01872
HG00382
HG00449
HG01509
HG01489
NA18995
HG02032
HG00610
HG02715
NA20533
NA18622
NA18853
NA20807
HG01607
HG02589
HG02029
NA21141
HG01762
NA18989
HG03199
HG02367
HG01383
HG01845
HG04006
NA07357
NA20534
HG03848
NA20827
NA20339
HG02190
HG03706
NA20851
NA19377
HG03951
NA18867
NA20298
NA21142
NA18510
HG03780
HG00559
HG04158
HG00599
NA18947
HG03895
HG00155
HG03469
HG00881
HG01890
HG02379
HG02385
HG02733
HG03193
HG02067
HG03777
HG01507
NA12340
NA20800
HG00313
HG00187
NA18978
HG02811
HG01354
HG03713
HG02076
HG01926
HG01883
NA20786
HG02836
NA10851
HG04182
HG01393
HG01067
HG02725
HG03919
HG03743
NA12156
NA18945
HG00252
HG00500
NA18579
HG01256
HG00693
NA07048
NA18971
NA18992
HG00311
NA19720
NA19130
HG01700
NA20795
HG01873
NA21112
NA19443
NA18608
HG03815
HG00361
NA19384
HG01848
NA12272
HG02256
HG03709
NA19223
HG00330
HG01896
HG01082
NA18934
HG04026
NA19024
HG00565
NA20910
NA18990
HG01843
HG01809
HG03882
HG02151
NA18624
NA12775
HG00261
NA19452
HG01259
HG00329
NA20504
NA19308
HG02345
