ref_ids
HG02304
HG03851
NA11830
NA18991
NA20355
HG01271
NA18504
NA20778
HG01351
HG02082
NA18614
HG03021
HG01204
NA18924
NA11843
NA20126
HG04018
NA11931
HG01248
HG04211
HG02450
NA21111
NA19456
HG03378
HG03603
NA19108
NA20870
HG00277
HG02012
NA19428
NA18942
HG00243
HG03943
HG03985
HG02396
NA18949
HG01556
HG03745
HG03195
HG02816
NA18565
HG03520
NA21126
HG02020
HG00611
NA19741
HG04059
HG03837
NA20805
HG03064
NA18980
NA12283
NA20904
HG01709
HG01259
NA18572
NA19347
HG03028
HG03103
NA20895
HG03175
HG03667
HG00174
HG01867
HG00475
HG03241
HG01610
NA19065
NA20882
HG01342
HG02774
HG03862
HG02374
HG03817
NA19437
HG01372
HG03095
HG00628
NA18747
HG02455
NA20908
NA18550
HG01431
NA19066
NA18963
NA20787
NA21133
NA20845
NA19307
HG01353
NA18999
HG02649
HG02589
HG03511
NA19006
NA18592
HG03484
HG03611
HG03687
HG03905
NA20517
HG01954
HG01571
HG03646
NA07357
HG03100
HG03432
HG03367
NA19676
HG01104
HG02780
HG04075
NA20287
NA19190
HG01783
HG04060
HG03069
HG02685
NA20522
NA20769
HG00320
HG00565
NA18939
NA07037
HG02050
HG01811
HG01795
NA18957
NA18577
HG03394
HG00351
HG03976
HG01784
HG03009
HG01920
HG01188
HG04158
NA18609
HG03518
HG02069
NA20862
HG00360
HG00183
HG04212
HG00257
HG02808
NA19762
HG04216
NA20868
NA11994
NA12006
NA19917
NA20508
HG01260
HG02224
HG01976
NA12776
HG00129
NA18552
HG02256
HG00373
NA12813
NA18987
HG03024
NA19093
HG00100
NA19651
HG02558
HG04098
HG02574
HG01440
NA19090
HG01806
HG03882
NA18959
HG02807
HG03793
HG04107
HG03977
NA20314
NA18544
HG01757
HG01915
HG02691
NA21098
HG02186
HG01031
NA20511
HG01241
HG03547
NA19984
HG03771
HG03548
HG00145
HG03228
HG00653
HG01080
HG03169
HG02292
NA18979
HG02756
NA12058
HG02165
HG00337
NA19308
HG02798
HG02603
NA18633
HG02690
HG00566
HG02281
NA21112
NA19669
NA18501
HG02427
HG03615
HG02260
NA19652
NA18909
NA12347
HG02076
HG01516
HG02571
HG03439
NA18537
NA12716
HG00137
HG02887
NA18499
HG02239
HG02513
NA20770
HG00242
NA20827
NA19921
HG01412
HG03643
HG01668
HG02946
NA20320
HG01971
NA19171
HG03727
HG00614
HG01092
NA19661
HG01791
HG04093
HG01082
NA18610
HG02353
NA18510
HG01624
HG02634
NA18636
NA11992
HG02768
HG03556
HG03796
HG03464
HG02789
HG02307
NA20863
NA12760
HG01064
NA20851
HG04195
HG01462
HG01280
HG03086
HG03397
NA20503
HG02003
HG03848
HG01766
HG01680
NA21125
HG02624
HG03079
NA19149
HG01170
NA20812
HG02406
HG01512
HG03990
HG01771
NA19374
HG02181
HG02943
HG00117
HG03774
HG03366
HG01503
HG02890
NA20538
HG03955
NA18977
HG02734
HG02048
HG03565
NA20299
HG03844
HG03689
HG00623
NA18548
NA21106
HG01948
NA12342
HG03869
HG03978
HG04100
HG03193
HG01183
HG02187
NA19030
HG00158
HG03604
HG00381
NA19780
HG01275
HG01130
NA21144
NA20519
HG00674
HG02861
HG03944
HG01756
NA20524
HG00342
HG01619
NA18643
HG02337
NA20902
HG03303
HG01747
HG04140
HG01932
HG01531
HG03078
NA12842
HG03476
NA20894
HG02019
HG02402
HG03166
HG01522
HG03945
HG01305
HG02837
NA18954
HG02594
HG00326
HG00631
HG00107
NA12045
HG02137
NA19777
HG04029
HG02703
HG01847
HG02136
HG00336
HG00599
HG01879
HG01075
HG03382
NA18564
HG02792
HG00130
HG03019
NA21089
HG04076
HG00361
HG02461
NA18560
NA19463
HG03118
HG02481
HG00383
NA21128
HG02635
HG03949
HG01933
NA20901
HG02944
HG00271
NA20755
NA18561
HG03370
NA18961
HG00728
HG00524
HG02325
HG02947
HG01912
HG03868
HG03585
HG00844
HG02805
HG01247
NA19247
NA20586
HG03451
HG02771
HG00250
HG02722
NA19323
HG01079
NA11933
NA18519
HG00108
HG02343
HG00272
HG03950
NA19346
NA19452
HG00378
NA18574
NA20753
NA19117
HG00657
NA19726
NA19063
HG03007
NA19141
NA12872
NA21119
HG01942
NA19084
HG04038
HG01134
NA20530
HG03898
NA18951
NA18502
NA20359
HG03920
HG01947
NA20803
HG03809
NA19003
NA20847
HG03488
HG03280
HG01479
NA18533
HG01086
HG02760
NA19752
HG01939
HG04070
HG02008
HG02108
HG02078
NA19147
HG00382
HG00278
NA19087
NA06984
NA19462
HG02586
NA20756
HG02090
HG03268
HG00613
HG03499
HG00099
NA18541
NA19473
HG03800
HG00356
HG01506
NA18612
HG03963
HG01630
HG01456
HG02010
NA18992
NA19438
HG03895
NA11829
HG00409
HG03129
NA18531
HG03951
NA20539
HG03060
NA19819
NA18878
HG02348
HG02511
HG01149
NA18907
HG03578
HG03974
HG03449
HG00116
NA19908
HG04182
NA18615
NA20544
NA20786
NA18599
HG00255
NA20515
NA19384
HG01707
NA10847
NA19431
HG03916
HG03162
HG02154
HG03773
HG01605
NA19137
NA12400
HG03684
NA20802
HG00366
HG03716
HG02699
HG01067
HG02882
NA18621
HG00357
HG01377
HG01088
HG02477
HG00708
HG03235
HG03672
HG03109
HG00451
NA18526
HG01360
HG02277
HG01432
HG00581
NA18867
HG03960
HG00258
HG01873
NA11881
HG00275
NA19391
NA19700
HG01058
NA19782
HG01685
NA18557
NA18969
NA18975
HG00187
NA19457
HG04183
HG00171
NA19681
HG02178
NA20289
HG02088
HG03259
NA20505
HG02386
HG02522
HG04017
HG01918
NA19747
HG01686
HG03867
HG00650
HG03458
NA20819
NA20775
HG01813
NA20340
HG01390
HG03313
HG03190
HG03785
HG01362
HG00622
HG00367
HG02265
HG03199
HG03022
NA19788
HG01140
HG00634
HG03999
HG01551
HG00851
HG00641
NA19056
NA19360
HG02049
HG02541
NA19750
HG01961
HG01853
NA18644
HG04227
HG00743
HG03238
HG02072
NA12751
HG00978
HG02648
NA18591
HG03189
NA20799
HG01794
NA19058
HG03343
HG00376
HG02060
HG02339
HG00982
HG03937
HG00731
HG03515
NA18953
NA19728
HG01281
NA20587
HG01953
HG00290
HG00338
NA19648
NA20412
NA18542
HG03372
HG01699
HG01083
NA19385
HG01198
HG03706
HG03247
HG00580
HG00244
NA20897
HG02501
NA18517
HG01251
NA12383
HG01577
NA20348
HG00125
HG00632
HG02375
HG02595
NA20792
NA19789
NA18617
HG01325
HG02476
HG01398
HG04164
HG02737
HG01566
HG02657
NA18998
HG01809
HG02715
HG03048
NA20796
HG01874
HG01509
HG03861
HG00236
HG03754
NA18620
HG03873
NA18489
HG03084
NA20856
NA12003
HG00315
NA19116
HG03663
HG03270
HG03063
NA19026
HG01269
HG03746
HG02023
NA19785
HG00285
HG02724
NA19663
NA19001
HG02620
NA19153
HG03607
HG01073
HG00672
NA18547
HG02184
HG01968
NA20532
HG03756
HG00530
HG01816
HG03874
HG02084
HG02394
HG02385
NA19734
HG02272
HG00463
HG03652
HG02679
NA19376
HG03271
HG01435
HG03884
HG01878
HG03717
HG01863
HG00133
HG01357
NA20518
NA18606
HG01384
HG03066
HG00185
HG01926
HG04061
HG03265
HG01844
HG00268
HG03097
HG02817
HG01967
HG01277
HG02804
HG04023
NA12414
NA11919
HG03575
HG03782
NA19758
NA19792
HG00637
HG00879
HG03198
HG02561
NA18941
NA18868
NA18619
HG02696
HG00717
NA12043
NA19130
HG02445
NA19146
HG03702
NA19088
NA19436
HG01669
HG04206
HG00734
NA12234
NA18981
HG01413
NA19152
HG02613
HG04152
HG01958
HG00234
NA20765
HG01617
NA12748
NA12004
HG01054
NA18622
HG02688
NA07051
HG02232
HG01997
HG02536
NA18632
NA18511
HG01773
NA19321
HG01515
HG02836
NA20906
HG03600
NA19664
NA18573
NA21102
NA19350
NA19794
NA18993
HG00231
HG00620
HG00113
NA20762
HG01108
NA12286
HG00120
NA12761
NA19430
HG01917
NA19383
HG01990
NA20516
HG00534
NA07056
HG03625
NA19657
HG01779
NA12546
HG02505
NA19257
NA19080
NA20342
HG02974
HG03172
HG02355
HG02255
NA19467
NA19114
NA18635
HG02896
HG00598
NA20876
HG02318
HG02286
HG02235
NA19397
HG02938
HG01256
NA18995
HG01190
NA19314
HG00654
HG00179
HG01176
HG04235
NA19429
NA18634
HG03589
HG01254
HG03433
NA19011
HG02721
HG02425
HG03786
HG03968
HG00626
HG02840
HG03410
HG01459
NA20801
HG02127
NA19740
NA18532
HG01052
NA07048
HG04200
HG00448
HG02089
HG02221
NA19625
HG03049
NA19067
HG00110
NA12489
HG01702
HG03054
HG00625
HG01894
HG02778
NA18648
HG02485
HG00619
HG03196
HG02291
HG01072
NA19091
NA20849
NA19445
HG02383
HG02032
HG00155
NA19468
HG03679
HG03469
HG01389
HG04094
HG03752
NA20536
HG02611
NA19206
HG03720
HG01356
HG04062
NA19355
NA19795
NA19446
HG02253
HG00238
HG04042
HG03437
HG03703
NA20846
HG02367
HG02395
HG01345
HG03858
HG02144
HG00263
HG01383
HG00239
HG04198
NA19923
NA20810
HG03240
HG02941
HG00143
NA18613
HG00106
HG02147
HG00327
HG02769
HG00318
HG01595
NA12750
NA21113
NA12873
NA19159
HG03298
HG03631
HG03112
HG00112
NA18638
HG03709
HG02855
HG03225
NA19443
NA21105
HG04171
HG01393
NA20529
HG02086
HG02028
HG03446
HG00280
HG03139
HG00537
HG02981
HG03767
HG00140
HG03741
HG01599
HG01133
HG03479
HG04014
HG02317
HG03572
HG02583
HG00445
NA19372
HG01110
HG01148
HG03267
NA20889
NA19081
HG03870
HG00610
HG03866
NA18943
HG02667
NA19401
NA19017
HG00596
HG01804
HG03202
HG02652
HG00151
HG02588
HG02700
NA21141
HG03517
HG03780
HG00139
NA18970
HG02502
HG03685
HG03616
