ref_ids
HG03867
HG02491
NA18879
HG04118
HG01967
HG02072
HG02450
NA20785
HG00531
HG02645
HG00599
NA19102
NA18910
HG02104
NA18618
HG04054
NA19225
HG03999
HG03015
HG01623
NA19023
HG02870
HG01676
HG03697
NA18956
HG02489
HG03873
HG02805
NA21144
HG01817
HG03698
HG02790
HG03521
NA18645
NA20289
HG01924
HG00284
HG02682
HG03884
HG02973
HG03809
NA20581
NA18972
HG01342
NA12761
HG01974
HG04141
HG02231
HG01326
NA18511
NA18909
HG01779
HG01413
NA18617
NA12717
HG01813
NA19676
HG04202
HG00343
HG00336
NA19012
HG02154
HG01525
NA19036
HG02221
NA19430
HG02763
HG01528
HG01785
HG02165
HG00596
HG02807
HG01052
NA19317
HG03397
NA19468
HG00096
HG00737
HG01242
NA19041
HG02397
HG02323
HG04198
HG01670
NA18627
NA20846
HG03741
HG03778
NA19085
NA19401
NA19321
HG01599
NA19346
NA18624
HG03874
HG01101
NA18976
NA19002
NA18571
HG02549
HG02464
HG00315
NA20890
NA18989
HG00717
HG03885
NA12842
NA20761
HG03571
HG03973
HG02684
HG04026
HG00360
NA18912
HG03787
NA19397
NA18488
HG04152
NA21091
HG01672
HG03814
HG03598
NA11830
HG02455
HG01961
HG04080
HG03743
HG02610
HG01124
HG02049
NA07037
NA18748
NA21141
HG03652
HG01312
HG03039
HG01097
HG02922
HG03838
NA12812
HG01254
NA19921
NA19394
NA19035
NA18952
NA19729
NA19777
HG01948
NA12874
HG03567
NA19201
HG02330
NA12275
HG02016
HG01122
HG03902
NA20287
HG01512
NA19095
HG00556
HG01783
NA20804
NA20340
HG02537
HG03162
NA20351
NA20506
HG01518
HG03965
HG00133
HG00267
HG02181
HG03896
NA19004
NA19475
NA20588
HG00115
NA20522
HG00335
HG03303
HG01250
HG00593
HG00277
NA21100
NA21102
NA18612
HG02337
NA20412
NA18505
HG01058
HG00276
NA19235
NA20757
NA11829
NA19461
HG03913
NA20587
HG04107
HG02772
HG01849
HG02067
HG03464
NA19740
HG02408
NA19393
NA19043
HG00313
HG02155
NA19734
HG02082
HG00177
HG00274
NA18616
NA20298
HG03259
HG01796
NA19746
HG02367
HG03672
HG03585
NA20585
HG01432
HG03914
NA12004
HG01130
NA18948
HG03850
NA12718
HG01858
HG01970
NA11831
HG01305
HG00344
HG03297
HG03967
HG03168
HG03634
NA19009
NA19782
HG03729
HG03745
NA19063
HG02406
HG02019
NA20346
HG03789
HG02882
NA12716
HG03016
NA19130
HG01079
HG01395
HG02220
HG01089
NA12546
NA19759
HG04188
HG02334
HG02178
HG00341
HG01303
NA12006
NA20821
HG00651
NA19655
HG01935
HG02947
HG03888
HG01105
HG00553
NA20525
HG01571
NA19129
HG00282
HG02407
HG01990
NA19707
