ref_ids
HG02811
NA18636
NA19377
HG00566
HG03782
HG04162
NA19312
HG00384
HG02343
NA20585
NA19066
NA20502
HG03884
HG03846
NA12383
NA12348
HG01965
HG01444
HG00338
HG01325
HG00151
HG02238
HG00258
NA12413
HG01486
HG02774
NA19913
HG00365
HG02271
NA18946
HG04155
NA20890
HG01107
NA19429
NA20538
HG00117
HG02861
HG02089
NA20799
HG03237
HG00325
HG00157
HG01765
NA18548
HG02235
NA18637
HG03064
HG02364
HG01612
HG03702
HG01565
HG02493
HG03866
HG03351
HG02304
HG02722
HG03750
NA18557
HG01705
HG01092
HG03069
HG02798
HG03603
NA18623
HG00731
HG00253
NA06994
NA12750
NA18993
HG00257
NA18525
NA21120
HG00657
HG02628
NA19818
HG03965
NA20807
NA19200
NA18616
HG02778
HG01142
HG00133
HG01066
HG03595
NA19185
HG02111
HG01503
NA18489
HG03844
HG02675
NA18632
HG03917
NA18986
NA19320
HG01954
HG02107
HG02339
HG02981
NA18563
HG02787
HG02728
HG00141
HG03772
NA18532
HG02150
HG00734
NA06986
HG02479
HG03765
HG00246
NA18878
HG03663
NA21116
HG00239
HG01961
NA10847
HG01606
HG01912
HG01083
HG01620
HG03539
NA12234
HG02685
NA18561
NA20772
HG02878
NA20588
HG02476
HG00188
HG01865
HG02953
HG03738
HG02943
HG03209
HG03729
HG02180
HG03376
NA18562
NA18939
HG01176
NA18539
HG04222
HG00282
NA19719
HG02061
HG00119
HG04227
NA12273
NA20513
HG03294
HG03805
NA20887
HG02715
HG02425
HG02395
NA20355
HG00595
HG01747
NA19720
HG01864
HG01168
HG02884
HG02275
HG00446
NA20529
HG01625
HG00632
HG01303
NA19783
NA20522
HG01870
HG01841
HG03460
NA19017
NA19317
NA20828
HG00407
NA18933
NA18547
NA20826
HG00701
HG03378
NA18978
NA20895
HG02702
HG00145
NA20905
HG02597
HG01771
HG01757
HG03931
HG04100
HG02646
HG01048
NA19070
HG02386
NA19057
HG02731
NA19024
NA19323
NA19043
HG00336
HG02060
HG03978
HG01441
HG03109
HG02817
NA20541
NA20281
NA06984
HG01528
HG00339
HG00611
HG00698
NA18629
HG02799
NA20771
NA18957
HG00311
HG03124
NA20752
HG02250
NA19114
HG03788
NA20763
NA20342
HG01031
HG04131
HG00260
HG03898
HG01857
NA12843
HG01357
HG00637
HG01028
NA18992
NA19473
HG00118
HG00449
HG03046
HG01070
HG03060
HG01770
NA19436
HG02048
NA12003
NA21126
NA18647
NA19058
NA20889
NA19661
HG00327
HG04038
HG03195
HG03856
NA20859
HG02356
NA12283
NA18951
NA20903
HG00107
HG00265
NA19172
HG01046
NA18560
NA18972
HG00476
NA19372
HG01485
HG03708
HG03461
NA18952
NA19648
NA18970
HG01284
NA18546
HG02574
NA21122
HG01432
NA19338
HG00189
NA12718
HG02836
HG03123
NA18979
HG02014
HG02070
HG03899
NA18597
HG01171
HG03800
HG03753
HG00269
HG03777
HG01112
HG03118
HG01438
HG02152
HG04015
HG03863
HG02763
HG00590
NA19171
HG03968
HG02084
HG04210
NA18983
NA18574
NA18644
NA20289
NA19257
NA18528
NA19346
NA19786
NA19307
HG01779
HG03052
HG00364
HG00613
HG02360
HG03078
NA19328
HG03135
HG04060
NA19725
NA18534
HG03943
HG01182
HG01673
NA20847
HG00361
NA20832
HG00366
HG00160
HG01807
HG02554
NA20346
HG04093
NA19657
NA20587
HG00278
NA20582
HG00259
HG02582
HG01756
HG01896
HG01167
HG01920
NA19794
HG01198
HG04214
HG03871
NA20542
NA20901
HG00464
HG00127
HG01254
NA18973
HG00656
NA18502
HG00672
HG01956
HG02890
HG02067
NA21113
HG00451
HG03998
HG00640
NA20504
HG03073
NA20892
HG03598
NA19472
NA18940
NA18950
HG02512
HG01250
NA18592
NA21097
HG01095
HG02384
HG01280
NA19035
HG02052
NA21118
NA20524
HG00699
HG03271
HG00252
HG02053
NA18519
NA11932
NA20785
NA19758
NA19315
HG02470
HG03667
HG02389
HG00122
NA20764
HG03419
NA18640
HG02577
NA20534
HG03451
HG02182
HG01885
HG02166
HG03685
HG01082
HG00534
HG00266
NA20846
HG02187
HG03922
NA12842
NA18961
NA18916
NA12046
HG01860
HG01495
NA11930
HG03973
NA18923
NA18964
HG01148
HG00183
HG01247
