ref_ids
NA19437
HG00323
HG01441
NA19238
HG01853
HG00478
NA19462
HG04060
NA18560
HG02373
HG04107
NA20339
HG02462
HG01204
NA20897
HG01791
HG02187
NA19749
HG00140
HG03694
NA19921
NA19916
NA20768
NA19024
HG03742
HG01608
NA18949
HG02079
HG03490
NA19190
HG00542
HG02020
HG03770
HG02562
HG00189
HG04039
HG03129
HG03874
HG02384
HG00556
HG00956
NA19037
HG00708
HG01859
NA18534
NA19703
HG00475
HG04152
HG03786
NA20800
HG00759
NA21114
HG01254
NA18632
NA19067
NA20503
HG03189
NA19451
HG03563
HG01971
HG01205
NA18977
NA19121
HG03100
NA12046
HG02233
HG02657
HG03788
HG03772
NA12775
HG00188
HG01119
HG03229
HG01779
HG01991
HG03514
NA20806
NA19383
NA12718
HG00282
HG01783
NA19375
HG00445
NA18571
HG02651
NA19064
HG04225
NA21127
HG01372
HG00339
HG00373
HG03168
HG00176
HG00476
HG01941
HG02221
NA19172
NA12348
HG03963
NA19019
HG02476
HG03571
NA19439
NA19818
NA18957
NA19350
NA18950
NA19770
HG03300
HG03953
HG01708
NA19717
HG00107
NA18629
HG04222
HG04080
HG02322
HG02645
HG02271
HG00254
HG00334
NA18980
HG03916
HG01510
HG03823
NA19378
HG00246
HG01104
NA20795
HG03351
NA21113
HG02790
HG02409
HG02152
HG01815
HG03432
HG01197
NA20320
NA21103
NA20783
HG02262
HG02312
NA20872
NA20342
NA18611
HG02661
NA19319
NA18573
HG00553
HG02855
HG03446
HG03511
HG01886
HG01855
NA19473
HG01061
HG00274
HG03124
HG02952
NA19131
NA19982
HG04014
NA21117
NA18975
HG00158
HG01951
HG04176
HG01122
HG02089
HG03160
HG02953
HG01198
HG03720
HG03778
NA18622
HG01613
HG03458
NA19087
HG03585
NA19057
HG03598
HG00565
HG02878
HG03072
HG03018
HG02292
NA18933
HG00361
HG03247
HG02685
HG00599
NA21125
HG01413
HG01873
HG03007
HG02047
HG02051
HG02239
HG03888
HG03394
NA20412
HG03366
HG04098
HG01188
HG02968
HG02291
NA19086
HG03716
HG02620
HG01849
NA18881
HG02084
HG00123
HG03708
HG01140
HG00244
HG03578
HG00285
HG02236
HG04100
NA18962
HG01365
HG01599
HG02259
HG01710
NA11830
NA20863
HG01161
NA20346
NA20767
HG01462
HG01804
HG02799
NA21086
HG00271
NA20847
NA12154
HG02185
NA19317
HG01522
HG02646
HG00559
HG03752
HG01064
NA19794
HG02684
HG00372
HG03782
HG03898
NA12287
HG03631
HG02771
HG01862
NA19089
HG02678
HG04035
HG01973
HG03388
NA18961
HG02238
HG03311
HG01979
HG02190
HG03397
HG04210
HG03634
NA20808
HG00243
HG03469
NA18948
NA18522
HG00343
HG02058
NA19786
HG00534
HG02315
HG01850
HG02888
HG02484
NA20274
HG03060
HG00100
HG03095
NA20812
NA19347
HG04171
NA18939
NA19143
NA20798
HG03451
NA18876
NA18979
HG01926
HG00451
NA20766
HG00180
HG00580
NA18610
NA19197
HG02787
HG01813
HG02298
HG03738
HG01917
HG02861
HG00097
HG00353
NA20321
HG03343
NA19171
HG02887
HG01915
NA21097
HG01082
HG02896
HG02667
HG01680
HG01162
HG03895
NA19213
HG02604
HG01630
HG02595
HG03162
NA21094
NA18555
HG00351
HG00672
HG04061
HG01843
HG02455
NA18999
NA20524
NA19000
NA11995
NA19391
HG02772
HG04186
HG00259
HG00404
HG02105
HG03711
HG00589
NA20778
HG02820
NA18626
NA20866
NA18591
HG01605
NA18623
HG01980
NA20752
HG00631
HG04189
HG03069
HG02266
HG02140
HG00355
HG00581
HG01631
HG00452
HG01357
NA19679
NA19010
HG02610
HG04063
HG03583
HG02811
HG00171
HG02385
HG02601
HG03175
NA19185
HG01668
HG03695
HG02425
HG00380
NA20821
HG00182
HG02156
HG03753
HG00122
