ref_ids
NA20895
HG03603
NA19077
NA20758
NA19090
NA20790
HG03437
NA20359
NA19434
HG03694
NA18917
NA12760
NA18539
HG01600
NA20752
HG02252
HG02315
NA19430
HG02079
HG00243
HG03771
NA20863
HG02031
HG03937
HG00580
NA20900
HG00708
HG02725
HG03702
HG02943
NA06994
NA20876
HG03973
HG04155
NA18910
HG03780
HG03850
HG03908
HG02787
NA18618
HG01048
HG03401
NA20289
HG04061
HG03885
HG02406
NA20357
NA19065
NA19017
HG01137
HG01064
NA18933
NA20281
HG03461
HG02307
HG01110
HG03126
NA20775
NA18957
HG01598
HG01945
HG00533
HG00864
NA12399
NA12830
NA21097
HG00237
HG01866
HG00375
HG00142
HG02737
HG03291
HG00158
NA18624
NA19068
HG01789
HG03940
HG01058
HG01858
HG03499
NA20287
HG01921
HG00372
HG00146
HG01323
HG03061
HG02953
HG04075
HG01176
HG01521
HG00446
NA20786
HG03096
HG02512
HG01840
HG02380
HG02860
HG02684
HG03736
NA20869
NA20587
HG00693
HG00320
HG02006
HG02634
HG00565
HG00235
HG02502
NA20506
HG03385
NA20356
HG01113
HG00589
NA19451
HG02256
NA19377
NA11830
HG04131
HG00701
HG02807
NA20875
HG02620
NA19457
HG00102
HG02259
NA18973
NA20811
HG01260
HG00452
HG00409
HG00728
HG00318
NA19057
HG00263
HG01277
HG01164
HG01623
HG03517
NA12489
HG02727
NA20754
HG01599
HG00361
HG03084
HG03238
NA11994
HG02322
HG02224
HG02700
HG02470
HG00339
HG02061
HG00634
HG00109
NA18861
HG02577
NA19118
HG04141
HG02283
HG02793
HG02348
NA18629
NA19209
NA19376
HG01456
HG02938
NA18623
NA20892
HG00281
HG01474
HG03114
HG02085
HG01986
NA19735
HG00626
NA18617
HG01878
NA18498
NA19102
HG03123
HG02262
NA20509
HG03432
HG03565
NA20767
HG01589
HG04210
HG01366
HG01798
NA19331
HG00178
HG01101
NA18535
HG03968
HG01746
HG02810
HG02462
HG03914
HG01613
HG02330
HG02184
HG02215
NA18915
HG03120
HG01108
HG00334
HG01618
NA19080
NA20886
HG02165
NA19207
HG03604
NA18979
HG02239
HG03760
HG03228
HG01122
HG02144
HG03902
HG00705
HG03295
HG03086
HG00151
HG02301
HG00373
NA20890
HG00097
HG00179
HG03157
HG03844
HG01161
NA19248
HG00557
NA18596
HG02047
