ref_ids
NA19072
NA20359
HG02061
HG01311
HG00154
NA12005
HG01503
HG01095
HG01608
HG03884
HG02594
NA19084
HG02725
NA18505
HG00282
HG02102
NA18984
HG03238
HG01872
HG02075
NA20522
NA18545
HG02265
NA18543
HG03111
HG00290
NA20787
HG02772
HG03129
NA20587
HG03259
NA21127
HG01853
HG01883
HG00590
NA20540
HG02185
NA21091
HG03300
HG00580
HG00136
HG00146
HG00105
HG00368
HG02127
HG01807
HG01685
NA19328
NA19437
HG03342
NA20778
NA19324
HG02419
HG00318
HG02084
HG00437
NA12889
HG03616
HG04090
NA11881
HG02339
HG02792
HG00364
HG00116
HG02970
HG00598
NA20362
HG03680
NA21137
HG01253
HG01864
HG02318
HG03778
HG03461
HG00309
HG02271
HG03960
HG03897
HG02301
NA19308
HG03636
HG02371
NA12546
HG03644
HG00142
NA20320
HG00867
HG00707
HG01768
NA19042
NA19909
HG02771
NA19676
HG00672
NA19783
NA19002
HG03857
HG00331
NA18530
HG03078
NA20901
HG02643
NA18643
NA20868
HG03989
HG01061
NA19913
HG03241
NA18507
NA20905
HG03547
HG03303
NA18977
HG03162
NA12828
HG01566
NA11933
HG01521
HG02570
HG02783
HG03754
HG03771
HG03995
HG00178
HG03856
HG01697
HG03228
HG03470
HG02953
HG01447
NA19385
HG01851
HG03367
NA20539
HG01796
HG03866
HG00611
NA19762
HG01779
HG03805
HG03752
HG03789
HG02974
HG00663
HG02081
HG03998
HG03054
NA20885
HG02811
HG02870
NA19774
NA11832
NA19649
HG03684
HG01618
HG01354
HG00525
HG03720
HG02221
HG02220
HG01357
HG02561
NA20869
NA19716
NA18867
NA18620
HG01167
HG03746
NA19054
HG02679
NA21142
NA21101
NA07357
HG01771
HG00252
NA20887
HG03578
HG02299
HG01070
HG02052
HG02690
NA11840
HG04198
NA20514
NA18603
HG00638
HG04056
HG01121
HG01770
HG01058
HG01104
HG03844
NA18597
NA18948
NA18648
HG02522
HG04063
HG01334
NA19038
HG01351
HG01491
HG01766
HG01190
HG02051
HG00657
HG02006
HG00173
HG02494
HG00345
HG02479
HG01762
HG01885
HG00310
HG02481
HG03673
HG00120
HG00151
NA20759
HG02384
HG01112
HG02122
HG01198
HG01302
HG02291
HG03694
HG01606
HG03469
NA20896
NA19012
HG02775
HG02784
HG01841
HG00641
NA18562
HG03558
NA12750
HG04182
HG03695
NA21123
HG01615
HG03729
HG01403
NA19463
HG03784
HG02262
NA12383
HG02386
HG01927
HG01602
NA20351
NA19087
HG03905
