ref_ids
NA20906
HG02814
HG03228
NA21098
NA18983
HG02371
HG00851
HG01527
NA18943
HG01927
HG00178
HG02364
NA19172
NA21101
HG02235
NA20534
HG00109
HG02389
NA20894
HG01072
HG01390
HG03887
HG00115
HG04185
HG00117
HG01813
NA19209
NA19454
HG00148
HG03836
NA19375
HG02166
HG03265
HG01602
HG04039
HG04200
NA18640
HG02345
HG02734
HG03832
NA18942
HG01066
NA19065
HG02771
HG02184
HG00096
HG03237
HG03691
HG00766
HG00672
NA19818
NA19009
NA18499
HG01363
NA18961
NA20872
HG00326
HG01351
HG04020
NA19239
HG01844
NA12044
HG03714
HG01256
NA19676
HG02284
HG02787
NA21105
NA18950
HG00236
NA21102
HG04062
HG03163
HG00693
NA07048
HG00403
HG01131
HG02613
NA20532
HG04211
HG02407
NA19703
NA18635
HG02973
NA19149
HG00186
NA18757
HG01275
NA20768
NA20810
HG00106
NA19321
HG00116
HG00278
NA20787
NA19350
NA19099
HG04239
NA12776
HG02315
HG00126
NA19761
HG02026
HG03559
HG03697
HG00428
HG02702
HG01857
HG03899
HG02089
NA18573
HG00406
HG03910
NA19463
HG02595
HG03578
NA12286
HG02604
HG01682
NA19452
HG02081
HG04180
NA19649
NA20904
HG03787
NA19092
NA19466
HG03817
HG03455
NA18597
NA19446
NA19443
HG02390
NA19397
HG02817
HG01088
HG02138
HG01248
HG03195
NA18981
HG03063
NA19312
HG01865
HG02722
HG02143
HG02922
NA21122
HG02040
HG01360
NA19752
NA20339
NA20798
NA18643
NA20533
HG02187
NA20828
HG02105
HG02681
HG00141
HG00593
HG00446
NA19428
HG03684
NA18867
HG00736
HG01967
HG01494
HG01603
HG02887
NA19319
NA19920
HG04206
HG02348
NA20508
HG03172
HG02182
HG02651
HG04059
NA18948
HG01393
HG03812
HG01624
HG02882
HG03485
NA20296
HG02113
NA18944
NA07056
HG01608
HG03781
HG03792
HG01119
HG04152
HG02789
HG04029
HG02813
HG03045
NA18558
NA18637
HG01465
HG02968
HG01176
HG01586
HG03777
HG02703
HG03095
HG02621
HG01323
HG03951
HG02190
HG03452
HG00551
HG02715
HG02561
HG03304
HG03866
HG00844
HG02462
HG03652
HG00610
HG01915
NA19376
HG01504
HG03742
HG03789
HG03069
NA19437
HG03103
HG01105
HG02952
NA20542
NA20803
HG00445
NA19184
HG02629
HG00346
HG00140
NA18994
HG01796
HG00329
NA20127
NA21091
HG02687
NA20504
NA12340
HG01253
NA19379
HG03908
NA20773
HG03851
HG03196
HG01479
NA20786
HG04238
NA18978
NA06994
NA11932
HG03015
HG00276
NA20294
HG04035
HG02314
HG04161
HG00463
NA20278
HG03556
HG03660
NA19475
NA19003
HG02537
HG03518
HG02513
NA19087
NA19661
HG04195
NA20804
HG00121
HG02731
HG00608
HG04080
NA18874
HG01077
HG03240
HG03802
HG01485
NA21106
HG02223
HG03268
NA20763
HG03074
NA18642
NA19213
HG03750
HG02645
NA19776
HG04210
NA19025
HG03464
HG01804
HG00409
HG01247
HG02804
NA20760
HG03190
HG01808
HG02557
NA20854
HG03589
HG03829
NA18599
NA19091
NA19762
HG02239
HG03048
HG03770
HG03303
HG01572
HG02947
HG00271
HG00252
HG03898
HG02073
HG01354
HG01528
HG01271
NA19404
HG01121
HG00590
HG02230
NA21100
HG01850
HG01939
HG03854
NA20850
NA19782
NA19189
HG02580
HG00237
NA20359
HG02156
HG03199
NA18853
HG02067
NA12815
HG03040
HG03229
NA19058
HG00472
HG01510
HG02133
NA19704
HG03717
NA19746
NA12829
NA18501
HG02025
HG03857
HG01766
NA18611
HG03478
NA19159
HG01684
HG04158
HG01977
HG02401
NA12873
HG01968
HG04212
HG03016
HG00321
NA19017
NA18975
NA18615
NA20807
HG01756
HG01170
HG02562
HG01495
HG01933
NA18542
HG03401
NA20811
NA19316
HG00554
NA20869
NA21089
NA20769
NA19725
HG03685
HG02086
HG01254
HG03861
HG04060
NA10847
NA19043
NA18917
HG00190
NA18939
HG03949
HG01113
HG02029
HG01396
HG02035
NA20351
NA18747
NA18532
HG03354
HG01797
HG01461
HG00699
NA21126
HG00330
NA18964
NA18934
HG00122
NA18858
HG03753
HG03114
HG00464
HG01794
HG00173
HG00113
HG03833
HG02151
HG02684
NA21099
HG04164
HG02221
NA18565
HG00478
NA19654
HG02589
HG00233
NA20512
HG01858
HG02317
NA18949
HG01771
HG01991
NA19093
NA20518
HG00176
HG02396
HG01628
HG03693
HG02667
HG00101
HG01920
NA18629
HG01441
HG02272
HG01868
HG01302
NA20762
HG01599
NA19095
HG03914
HG01620
NA19360
HG03969
HG01183
HG00345
HG00759
HG00246
HG03603
HG01918
NA20847
HG01765
NA18537
HG03863
HG03547
NA20585
HG01063
NA18912
HG01137
HG03470
HG01669
HG00243
HG02107
HG03645
HG04001
NA18502
NA21123
NA20525
HG00128
NA20521
HG01435
NA20320
NA19257
HG01518
HG02635
HG03986
HG03060
HG01537
HG00123
NA19729
HG03077
NA20340
HG02895
HG03689
HG01058
HG02420
HG04131
HG01369
HG02760
HG00881
HG00536
NA19655
HG01597
HG01802
HG03476
NA19036
NA21120
NA12383
HG03577
NA18535
NA19116
HG03410
NA19118
HG01767
NA20754
NA12751
HG00956
NA11994
NA19440
HG03772
NA18868
NA19214
HG00275
NA20821
HG02716
NA20527
HG01516
NA19921
HG00383
HG01488
HG00334
NA20876
HG02266
HG01503
NA20543
HG00145
NA20291
HG01781
HG02852
HG00355
HG00143
HG01405
HG01893
HG03091
NA18577
HG03457
HG01970
HG01807
HG00637
NA12874
HG03372
HG03300
HG03965
HG03920
HG04198
HG02382
HG00118
HG01498
HG02072
NA19198
HG02836
HG00242
HG02283
HG00250
NA21141
HG03895
HG01912
NA19383
NA12750
HG00251
HG01799
HG00559
NA18965
HG03744
HG02312
NA18959
HG02477
NA20510
NA19235
HG01521
NA21118
HG01440
HG04182
HG00364
HG00565
NA20528
NA18612
HG01530
HG03084
HG03873
NA19922
HG03100
HG03607
HG03718
NA19028
NA19081
HG02134
NA11995
HG02601
HG02139
HG02137
HG01843
NA19327
NA19835
NA18624
HG03644
NA12283
HG00137
HG03111
NA20866
HG02408
HG01801
NA19042
NA12249
HG03297
HG03521
HG01578
HG01595
NA20774
HG03021
HG03706
HG01791
HG02013
HG01444
HG04015
NA19380
NA12748
NA18536
NA20908
HG03947
NA21133
HG03449
HG03793
HG01607
NA18971
HG00181
HG03433
HG04141
HG03066
NA21109
HG02938
NA20902
HG03280
HG02685
HG00103
NA18870
NA20126
HG03126
NA19331
HG04094
HG04023
NA19462
HG02003
HG02325
HG00349
HG01133
NA18945
HG00263
NA19027
HG01980
HG04159
HG03432
HG00684
HG00304
NA18969
NA19393
NA18522
HG02442
HG01365
HG01377
NA11830
HG01610
HG01047
HG01061
HG03295
HG03061
HG03808
HG00280
HG02164
NA21144
HG02634
NA19777
HG02728
NA18633
HG01474
NA20870
HG02020
HG03884
HG02356
NA19031
HG00537
HG02885
NA19467
HG01412
HG02281
HG01464
HG01869
HG00542
NA19347
HG01625
HG01709
HG01094
HG01789
HG00651
HG02522
HG01840
HG01675
NA18940
HG03600
HG00146
HG02427
HG01164
HG03694
NA19750
NA21088
NA20524
NA18610
NA19001
HG03943
HG01198
HG02351
HG02982
HG03615
HG01344
HG01619
NA19435
HG03120
HG03397
HG01944
HG02682
HG01515
NA11920
HG02471
HG01935
NA20826
NA19038
NA19328
HG03270
HG02536
NA20771
HG01695
NA19449
HG00136
HG01841
HG01953
HG01509
HG00183
HG01312
HG03571
HG02652
NA18563
NA19771
HG02274
HG02016
HG03752
NA18516
HG02374
HG03585
NA18982
HG02891
HG01384
HG01200
NA20808
NA21108
NA20851
HG03803
HG01049
HG03890
HG02152
HG04063
HG00327
HG00625
HG02012
HG00382
HG01112
HG02675
HG02392
NA21119
HG00171
NA19314
HG03135
HG04173
NA19310
NA19434
NA18647
NA20770
NA19445
NA18620
HG00335
HG02111
HG01699
NA19448
HG02594
HG01506
NA18550
HG01357
HG04018
NA19210
HG00436
NA20783
NA12004
HG02545
HG02032
HG01086
HG02395
HG00240
NA21094
NA20540
HG02339
HG01125
HG01519
HG02854
HG01988
HG01936
HG03960
NA19372
NA20758
HG03022
NA12872
HG02574
HG02974
HG02697
NA20412
NA18954
HG00265
NA18997
HG02699
HG01551
HG00235
HG01973
HG01260
HG02793
HG02778
HG00274
HG00306
HG02502
NA19394
NA18579
HG02057
NA11931
HG01052
HG02095
HG00734
NA18510
HG03897
NA19390
HG03885
HG04033
HG02141
HG02476
HG03212
NA19248
HG01849
HG01085
HG00524
HG03499
HG03385
NA18571
HG00328
HG00262
HG03849
HG02142
NA19019
HG04075
HG00114
NA19324
HG01618
HG02147
HG03088
NA20891
HG00879
NA18998
HG03548
NA19002
HG00629
HG00350
NA18498
HG03575
HG00260
HG02666
NA20281
HG02757
HG01862
NA11881
HG01598
NA20796
NA20761
HG03634
HG01945
NA18908
NA20874
NA19201
NA18519
HG02298
HG02981
HG03830
NA19625
HG01800
NA18995
NA12762
NA11919
HG02620
HG03124
HG02481
HG00277
HG02309
HG00534
NA18591
HG00662
HG02384
HG03680
HG03378
HG00231
NA19082
HG02343
NA19917
NA20815
HG02658
