ref_ids
HG01537
HG00318
HG02355
NA20889
HG01804
HG00109
HG02334
HG03905
NA18995
HG00311
NA12400
NA20508
HG01858
NA12716
HG04173
HG02546
HG02484
NA19038
HG00159
NA19190
HG02485
NA19350
NA20536
HG01028
HG02014
HG03449
HG03354
HG01941
HG03692
HG01344
NA21088
HG02111
HG02028
HG02182
HG00403
NA21090
HG04054
HG02307
HG00565
NA19651
HG02389
HG01323
HG03681
HG00656
HG02265
HG01859
HG04146
NA19087
NA21124
NA20582
NA19750
HG02048
NA19771
HG02682
HG03121
HG01444
HG03583
HG03025
HG01615
HG03652
HG03953
NA18563
HG02133
HG02367
HG01257
HG01075
HG01052
NA20771
NA18912
NA20847
NA19001
HG04018
NA19462
NA11893
NA20357
HG02053
NA18740
HG03027
NA19703
NA19096
HG03129
NA11894
HG01851
NA19431
HG03805
HG02561
NA19818
NA19439
NA18939
HG02675
HG04098
HG03887
HG00729
HG02562
HG03304
HG01846
NA21100
HG02511
NA20761
HG04194
NA19213
NA18591
HG00362
HG01801
HG02623
HG02450
HG04001
NA20869
HG00364
NA19355
HG01113
HG03771
HG00613
NA12777
NA19449
HG03836
NA18941
NA19443
NA20911
NA19395
HG04238
HG02513
HG01351
HG02690
HG04022
NA19795
HG01527
NA18633
HG02325
NA19121
HG01869
HG03270
HG02266
NA12842
HG01982
HG00099
HG03894
NA20805
HG01849
HG03884
HG02471
HG02364
HG04003
HG01137
HG03888
HG02621
HG03976
HG00133
HG02292
HG03765
HG02946
NA19468
HG01870
HG02179
HG02537
HG03246
NA19648
HG02138
HG00243
HG02236
NA18988
HG00097
HG03578
HG02981
NA20768
NA12275
HG02798
HG01618
HG03028
HG01992
NA18519
NA18624
HG00176
HG02455
NA19684
HG02154
HG01958
NA19081
HG00119
HG03940
HG03166
NA19248
HG00705
HG01498
HG01095
NA19466
HG00867
HG02315
NA11994
HG03437
HG03931
HG00284
NA19916
NA20783
HG01800
NA19080
HG02108
HG00759
NA19679
HG01094
NA20412
HG04107
NA19062
HG01125
HG01521
HG01572
HG03234
HG03258
HG03861
HG02852
HG00698
HG00255
HG00653
NA20785
HG03667
NA18560
HG02219
HG01061
NA19070
NA20852
HG03091
HG02140
NA20906
HG03870
HG00608
NA19451
HG01161
NA18610
NA19397
HG04006
HG03773
HG00371
NA18645
HG02057
NA19446
NA20585
HG01710
NA20589
HG02188
NA19908
NA11995
HG01326
HG01414
HG01131
HG00704
HG04200
NA20314
HG00120
HG01200
HG03081
HG03857
HG03714
HG02586
HG03823
NA21141
HG03238
HG00154
HG00304
NA20342
HG02580
HG03009
HG01073
HG00708
NA12287
NA20126
HG03235
NA19430
HG02799
HG03099
HG02660
NA20355
HG00137
HG03114
HG01070
NA19788
HG03476
NA12872
NA12813
NA19119
HG01440
NA20294
NA20864
HG03556
NA12249
HG00351
HG01776
HG01896
NA18538
HG03897
HG03452
HG01631
HG01933
HG01632
HG02878
NA19445
NA19210
NA19141
NA12154
HG02113
HG02522
HG01485
NA19901
HG01771
HG02232
HG00108
NA21126
NA18954
HG03571
HG02419
HG00566
NA21109
NA19204
HG02814
NA19711
HG03684
HG01861
HG01486
HG01845
HG02545
HG04047
NA19713
NA21086
HG04182
HG01512
HG02983
HG02337
HG04096
HG02979
NA19238
HG01777
NA21118
NA18924
HG00626
HG01610
NA21116
HG02013
NA18602
NA19236
NA19113
HG02651
HG02078
NA20885
HG02973
HG02736
HG00282
HG02406
HG01170
NA18985
HG01104
HG02953
HG01619
NA11919
NA18864
HG01842
NA18567
NA07000
NA20340
HG03268
HG03040
HG01173
HG04198
NA18623
HG03572
HG03073
HG01589
HG01626
HG01377
HG03830
NA19035
HG03849
NA18571
HG03520
HG02642
HG01798
NA11843
NA19095
NA20872
NA18865
HG03914
HG00265
NA19467
HG02067
HG00844
NA19448
HG02398
HG03955
HG00982
NA18508
HG02810
HG00524
HG02052
HG03642
NA18971
HG03640
NA19346
HG01679
NA20863
NA19746
NA18979
HG01865
NA21095
HG00187
NA06984
NA19023
HG03451
NA21107
HG01813
HG00174
HG02384
HG01565
HG00598
HG03690
NA21104
HG00350
HG03419
HG03478
NA12812
HG02187
HG00451
NA18523
HG03162
NA20892
NA20904
HG01398
NA20867
NA19759
NA19067
HG03864
HG02585
HG01308
HG03159
NA18876
NA18510
HG03740
HG01620
HG01779
NA19712
HG02390
NA20278
HG02395
NA20899
HG02790
HG03488
HG03787
NA18639
NA18993
HG03479
NA20797
NA19461
HG03998
NA18908
NA18942
NA12044
NA20541
NA18501
HG01806
NA20800
HG03863
HG03012
HG00145
HG02259
HG03366
HG03729
HG01060
HG00641
HG01954
HG02614
HG00657
HG03548
HG02379
HG00271
HG01139
HG01092
HG02026
HG01600
HG02304
HG04222
NA12763
HG04155
HG02870
NA20807
NA20901
NA20522
HG03049
NA20757
HG02224
NA18626
HG00361
NA20502
HG01686
HG00442
NA18582
NA19783
NA12006
HG02645
HG02356
HG01302
HG01260
HG03470
HG02601
HG03875
NA20517
HG01396
HG02687
NA19676
HG03169
HG02604
HG03788
NA20868
HG03900
HG04106
HG03445
HG01325
HG01495
NA19764
HG01049
NA19437
HG00542
NA20504
NA19009
HG03432
HG01171
NA18562
HG00130
HG01066
NA20886
NA18488
HG02808
