ref_ids
NA20536
NA19393
HG01871
HG03600
HG03084
NA19043
HG02219
HG04001
NA18612
HG03085
NA19913
HG01088
HG02332
HG01811
HG02285
HG02023
HG03685
NA20764
HG00463
HG01771
HG01269
NA20892
NA18564
HG01048
NA19922
HG00500
NA19314
HG01842
HG02223
HG03470
HG02586
NA19074
HG02855
HG01890
NA20754
HG01786
HG03097
HG00176
HG01431
HG03844
HG01353
NA21092
NA20355
HG00693
NA20810
HG02070
NA20856
HG03871
HG03061
NA19728
HG02301
HG01596
NA21127
HG01444
HG02725
NA18613
NA18998
HG02703
HG03870
HG00233
HG03126
HG03595
HG03663
HG03837
HG03224
HG03971
HG03490
HG00361
HG00332
NA19467
NA19319
HG02051
HG03052
HG00583
NA21098
NA19468
NA18907
HG00559
NA19078
HG02629
HG00651
NA19786
HG02561
HG01131
NA19131
HG00110
HG04020
HG02716
NA18501
NA20890
NA18550
NA12005
NA12762
HG03111
HG03437
NA20869
HG01948
NA19056
HG02667
HG03770
NA19397
HG03986
NA18610
HG02571
NA21097
HG02182
HG02952
HG00662
NA19379
NA21122
HG02152
NA19089
HG01765
NA19152
HG00742
NA18864
HG01894
HG00581
NA19752
NA20806
NA18502
HG02130
HG01366
HG02250
HG01848
NA20870
HG00310
HG01402
HG03557
HG02035
HG02215
HG01628
HG02383
HG00598
HG02580
NA19429
NA18553
NA20299
HG02973
NA18917
HG02020
NA19031
HG00320
NA18964
HG00419
HG00513
HG01341
HG01878
HG02923
NA21091
HG01556
NA18614
HG02309
NA19404
NA20822
HG00369
HG00273
HG00410
HG00358
HG02082
HG01107
NA19204
HG03854
NA19741
HG01392
HG03850
HG02462
HG00338
NA21113
HG04094
HG00141
HG02449
HG02450
HG00280
HG01286
HG02259
HG01363
HG00452
HG00189
NA20287
HG02769
HG03696
HG01369
HG00174
HG00306
HG04238
HG02885
HG04003
HG02787
HG00263
HG01985
HG01183
HG02086
HG00324
NA12156
HG03571
HG00554
NA11933
HG00323
HG01256
NA20533
NA19438
NA20904
HG01136
HG03190
NA21115
NA21087
NA18562
NA18572
HG01551
NA19082
NA18757
HG04059
HG01495
HG03792
NA12275
HG00656
HG03367
NA12775
NA11992
HG03096
HG00729
HG03488
NA19773
NA20296
NA21137
NA19007
NA19684
HG00580
NA21130
HG00634
HG00698
HG01171
HG00553
HG01176
HG03258
HG03861
HG02057
HG02026
HG00108
NA18960
NA19701
NA19083
HG03978
NA20759
HG01672
HG04158
NA19834
NA19788
NA18947
HG00311
HG02299
HG03998
HG00268
HG03352
NA18510
NA19213
HG02783
HG01182
NA20766
NA18646
NA19681
NA20828
HG01134
HG00158
HG02941
HG01031
NA18623
HG03895
NA19141
HG01060
HG00610
NA20854
NA19780
HG01377
HG03380
NA18978
HG00182
HG02771
HG02278
