ref_ids
NA19079
HG01862
HG00356
HG00881
HG00160
NA19060
HG02014
HG03593
HG02947
NA19019
HG00155
HG01438
HG00243
NA20541
HG01242
HG03870
HG02067
NA18981
HG01914
HG01067
HG02386
HG02654
NA18990
HG02697
HG03998
NA20769
HG00236
NA18624
HG00657
HG01869
NA19089
HG01170
NA20760
HG02364
HG03190
HG01522
NA19445
NA19087
HG02879
HG03858
HG00607
HG00436
NA21127
HG04080
HG03812
NA19661
NA11992
HG02104
NA20505
NA20899
HG00256
HG04042
HG01967
HG01512
HG00277
NA20878
NA19027
HG04075
HG00559
HG03624
HG01598
HG03863
HG03120
HG03814
NA18952
HG03896
HG00653
HG03589
HG00265
NA20774
NA20296
NA21125
NA19435
HG03770
HG02450
HG03297
NA19901
HG01767
HG00698
NA21099
HG02016
NA20876
HG02040
HG03941
HG01312
NA18548
HG02703
NA20514
NA19331
HG00675
HG03515
HG03668
HG01256
HG01801
HG02232
HG03228
HG04038
NA19679
NA20799
NA19108
NA12414
HG04214
NA12282
NA21091
NA19752
HG04096
HG04131
NA20334
HG00368
NA18998
HG03636
HG01101
NA19648
HG03024
HG00188
HG02968
NA19213
HG02054
HG00103
NA19056
HG01257
HG03643
NA19921
HG01958
HG01049
HG01500
NA20126
HG02814
HG03886
HG00543
HG01362
HG03279
HG01403
HG01892
HG01550
NA20538
NA18633
NA19378
NA19207
HG03212
HG02442
NA19735
HG03397
HG01501
HG01603
HG03225
HG03095
HG00177
NA12249
HG01980
HG02536
NA18625
HG03940
HG03136
HG02981
HG03679
NA18908
HG02521
NA20854
NA19649
HG03691
HG01110
NA19770
HG01619
NA19720
HG03875
HG00311
HG00158
NA18916
HG01054
HG02586
HG02121
HG02974
HG01383
NA18865
HG00708
HG02568
HG00364
NA19006
NA20895
NA19035
HG03115
HG03894
HG00267
NA12716
HG02215
HG00613
HG00115
NA20586
NA19076
NA19443
HG00654
HG03625
NA19189
NA18907
HG02570
NA20757
HG00326
NA19785
HG00341
HG03015
NA19026
HG00351
HG03999
HG04227
HG01521
NA18486
NA11881
HG01675
HG00258
HG02292
HG01281
HG01620
HG03088
HG01079
NA21119
NA21122
NA18757
HG03470
NA19922
HG03547
NA21120
HG02375
HG00100
HG00358
NA18988
HG03082
HG00378
HG00742
HG01188
HG03295
NA18982
NA18504
HG03604
NA12156
HG03572
HG01077
HG01855
HG00328
NA18599
HG03968
NA19091
HG04182
HG03615
HG01456
HG03235
HG00693
HG02661
HG00190
HG00272
HG02178
NA12750
HG00332
HG01412
HG02256
NA18634
NA20282
NA21086
NA21108
HG01626
HG01374
NA19700
NA21129
HG00410
HG01777
HG03109
HG02780
NA19090
HG00566
NA19394
NA19332
HG01861
HG02471
NA11831
HG01586
HG01272
NA21101
HG00282
